,Service_provider,technology,Download_Upload,Data_Speed(Kbps),signal_strength,Service_Area
3647,VODAFONE,4G,download,6901,-72.0,Mumbai
3648,VODAFONE,4G,download,8074,-70.0,Mumbai
3649,VODAFONE,4G,download,1562,-92.0,Mumbai
3650,VODAFONE,4G,download,907,-93.0,Mumbai
3651,VODAFONE,4G,download,1951,-90.0,Mumbai
3652,VODAFONE,4G,download,4021,,Mumbai
3653,VODAFONE,4G,download,2384,-106.0,Mumbai
3654,VODAFONE,4G,download,88,-59.0,Mumbai
3655,VODAFONE,4G,download,4612,,Mumbai
3656,VODAFONE,4G,upload,9614,,Mumbai
3657,VODAFONE,4G,upload,7269,-72.0,Mumbai
3658,VODAFONE,4G,upload,6702,-70.0,Mumbai
3659,VODAFONE,4G,upload,7993,-92.0,Mumbai
3660,VODAFONE,4G,upload,5471,-93.0,Mumbai
3661,VODAFONE,4G,upload,5836,,Mumbai
3662,VODAFONE,4G,upload,1762,,Mumbai
3663,VODAFONE,4G,upload,1958,-106.0,Mumbai
3664,VODAFONE,4G,upload,5,-61.0,Mumbai
3665,VODAFONE,4G,upload,8890,,Mumbai
3666,JIO,4G,download,37852,-64.0,Rajasthan
3667,JIO,4G,download,38655,-63.0,Rajasthan
3668,JIO,4G,upload,7575,-64.0,Rajasthan
3669,JIO,4G,upload,6794,-63.0,Rajasthan
3670,JIO,4G,download,16533,-57.0,Orissa
3671,JIO,4G,upload,8405,-57.0,Orissa
3672,JIO,4G,download,46671,-61.0,Rajasthan
3673,JIO,4G,download,47739,-61.0,Rajasthan
3674,JIO,4G,download,39809,-61.0,Rajasthan
3675,JIO,4G,download,38115,-61.0,Rajasthan
3676,JIO,4G,upload,6831,-61.0,Rajasthan
3677,JIO,4G,upload,7467,-61.0,Rajasthan
3678,JIO,4G,upload,7618,-61.0,Rajasthan
3679,JIO,4G,upload,7253,-61.0,Rajasthan
3680,JIO,4G,download,43533,-73.0,UP West
3681,JIO,4G,upload,8291,-73.0,UP West
3682,JIO,4G,download,1387,-91.0,UP East
3683,JIO,4G,upload,10850,-91.0,UP East
3684,JIO,4G,download,39411,-62.0,Rajasthan
3685,JIO,4G,download,6787,-63.0,Rajasthan
3686,JIO,4G,upload,7203,-62.0,Rajasthan
3687,JIO,4G,upload,3055,-63.0,Rajasthan
3688,IDEA,4G,download,6469,,Bihar
3689,IDEA,4G,upload,6,,Bihar
3690,VODAFONE,4G,download,5613,-87.0,Gujarat
3691,VODAFONE,4G,download,3445,-103.0,Gujarat
3692,VODAFONE,4G,upload,2407,-87.0,Gujarat
3693,VODAFONE,4G,upload,750,-103.0,Gujarat
3694,IDEA,4G,download,10755,-51.0,Andhra Pradesh
3695,IDEA,4G,download,1900,-71.0,Andhra Pradesh
3696,IDEA,4G,upload,2350,-67.0,Andhra Pradesh
3697,IDEA,4G,upload,1027,-65.0,Andhra Pradesh
3698,JIO,4G,download,7201,-65.0,Delhi
3699,JIO,4G,download,2934,-73.0,Delhi
3700,JIO,4G,download,6495,-71.0,Delhi
3701,JIO,4G,download,6295,-51.0,Delhi
3702,JIO,4G,download,8177,-69.0,Delhi
3703,JIO,4G,upload,2439,-71.0,Delhi
3704,JIO,4G,upload,775,-73.0,Delhi
3705,JIO,4G,upload,1850,-75.0,Delhi
3706,JIO,4G,upload,6537,-51.0,Delhi
3707,JIO,4G,upload,1272,-69.0,Delhi
3708,VODAFONE,4G,download,11,-97.0,Mumbai
3709,VODAFONE,4G,download,35,-93.0,Mumbai
3710,VODAFONE,4G,download,0,-101.0,Mumbai
3711,VODAFONE,4G,upload,5633,-87.0,Mumbai
3712,VODAFONE,4G,upload,2482,-95.0,Mumbai
3713,VODAFONE,4G,upload,5437,-101.0,Mumbai
3714,JIO,4G,download,80118,-61.0,Madhya Pradesh
3715,JIO,4G,download,79566,-61.0,Madhya Pradesh
3716,JIO,4G,download,80623,-61.0,Madhya Pradesh
3717,JIO,4G,upload,8647,-61.0,Madhya Pradesh
3718,JIO,4G,upload,8685,-61.0,Madhya Pradesh
3719,JIO,4G,upload,9136,-61.0,Madhya Pradesh
3720,JIO,4G,download,984,-93.0,Maharashtra
3721,JIO,4G,download,1244,-108.0,Maharashtra
3722,JIO,4G,download,55575,-58.0,Orissa
3723,JIO,4G,download,77537,-58.0,Orissa
3724,JIO,4G,upload,7585,-58.0,Orissa
3725,JIO,4G,upload,7144,-58.0,Orissa
3726,VODAFONE,4G,download,4747,-61.0,Assam
3727,VODAFONE,4G,download,85,-59.0,Assam
3728,VODAFONE,4G,download,127,-59.0,Assam
3729,VODAFONE,4G,download,12764,-51.0,Assam
3730,VODAFONE,4G,download,6171,-51.0,Assam
3731,VODAFONE,4G,download,6529,-53.0,Assam
3732,VODAFONE,4G,download,3022,-55.0,Assam
3733,VODAFONE,4G,download,920,-51.0,Assam
3734,VODAFONE,4G,download,613,-57.0,Assam
3735,VODAFONE,4G,download,2324,-57.0,Assam
3736,VODAFONE,4G,download,2297,-59.0,Assam
3737,VODAFONE,4G,download,2934,-57.0,Assam
3738,VODAFONE,4G,download,3178,-51.0,Assam
3739,VODAFONE,4G,download,2594,-53.0,Assam
3740,VODAFONE,4G,download,3592,-51.0,Assam
3741,VODAFONE,4G,download,1506,-51.0,Assam
3742,VODAFONE,4G,download,2779,-51.0,Assam
3743,VODAFONE,4G,upload,6222,-61.0,Assam
3744,VODAFONE,4G,upload,1439,-57.0,Assam
3745,VODAFONE,4G,upload,877,-59.0,Assam
3746,VODAFONE,4G,upload,20921,-53.0,Assam
3747,VODAFONE,4G,upload,27958,-51.0,Assam
3748,VODAFONE,4G,upload,14657,-53.0,Assam
3749,VODAFONE,4G,upload,22366,-53.0,Assam
3750,VODAFONE,4G,upload,23571,-51.0,Assam
3751,VODAFONE,4G,upload,16597,-57.0,Assam
3752,VODAFONE,4G,upload,20512,-59.0,Assam
3753,VODAFONE,4G,upload,15355,-57.0,Assam
3754,VODAFONE,4G,upload,12015,-59.0,Assam
3755,VODAFONE,4G,upload,10596,-55.0,Assam
3756,VODAFONE,4G,upload,9052,-53.0,Assam
3757,VODAFONE,4G,upload,9142,-51.0,Assam
3758,VODAFONE,4G,upload,14394,-51.0,Assam
3759,VODAFONE,4G,upload,16758,-51.0,Assam
3760,AIRTEL,4G,download,1948,-84.0,UP East
3761,AIRTEL,4G,download,1694,-84.0,UP East
3762,AIRTEL,4G,download,1170,-82.0,UP East
3763,AIRTEL,4G,upload,2841,-84.0,UP East
3764,AIRTEL,4G,upload,2164,-85.0,UP East
3765,AIRTEL,4G,upload,3268,-82.0,UP East
3766,AIRTEL,4G,download,8167,-65.0,Maharashtra
3767,JIO,4G,download,4016,-100.0,Delhi
3768,JIO,4G,download,2190,-81.0,Delhi
3769,AIRTEL,4G,download,1111,-95.0,Haryana
3770,AIRTEL,4G,download,17587,-87.0,Haryana
3771,AIRTEL,4G,download,8015,-87.0,Haryana
3772,AIRTEL,4G,download,2909,-85.0,Haryana
3773,AIRTEL,4G,download,3845,-91.0,Haryana
3774,AIRTEL,4G,download,3092,-93.0,Haryana
3775,AIRTEL,4G,download,3232,-95.0,Haryana
3776,AIRTEL,4G,download,3385,-89.0,Haryana
3777,AIRTEL,4G,download,1777,-99.0,Haryana
3778,AIRTEL,4G,download,7320,-97.0,Haryana
3779,AIRTEL,4G,download,3652,-93.0,Haryana
3780,AIRTEL,4G,upload,1538,-93.0,Haryana
3781,AIRTEL,4G,upload,10624,-91.0,Haryana
3782,AIRTEL,4G,upload,3824,-89.0,Haryana
3783,AIRTEL,4G,upload,5517,-87.0,Haryana
3784,AIRTEL,4G,upload,13551,-91.0,Haryana
3785,AIRTEL,4G,upload,132,-93.0,Haryana
3786,AIRTEL,4G,upload,702,-97.0,Haryana
3787,AIRTEL,4G,upload,112,-91.0,Haryana
3788,AIRTEL,4G,upload,1,-93.0,Haryana
3789,AIRTEL,4G,upload,10,-97.0,Haryana
3790,AIRTEL,4G,upload,67,-93.0,Haryana
3791,JIO,4G,download,2330,-65.0,West Bengal
3792,JIO,4G,download,343,-65.0,West Bengal
3793,JIO,4G,upload,25,-67.0,West Bengal
3794,JIO,4G,upload,25420,-51.0,Rajasthan
3795,JIO,4G,upload,2632,-61.0,Orissa
3796,AIRTEL,4G,download,3030,,UP East
3797,AIRTEL,4G,download,3741,,UP East
3798,AIRTEL,4G,download,3576,,UP East
3799,AIRTEL,4G,download,3675,,UP East
3800,AIRTEL,4G,download,6542,,UP East
3801,AIRTEL,4G,download,335,,UP East
3802,AIRTEL,4G,download,9817,,UP East
3803,AIRTEL,4G,download,9499,,UP East
3804,AIRTEL,4G,download,12035,,UP East
3805,AIRTEL,4G,download,1167,,UP East
3806,AIRTEL,4G,download,744,,UP East
3807,AIRTEL,4G,download,6964,,UP East
3808,AIRTEL,4G,download,1078,,UP East
3809,AIRTEL,4G,download,14171,,UP East
3810,AIRTEL,4G,download,3,,UP East
3811,AIRTEL,4G,download,10425,,UP East
3812,AIRTEL,4G,download,60,,UP East
3813,AIRTEL,4G,download,4998,,UP East
3814,JIO,4G,download,80610,-72.0,Rajasthan
3815,JIO,4G,upload,8547,-72.0,Rajasthan
3816,JIO,4G,download,77594,-60.0,UP West
3817,JIO,4G,download,80236,-58.0,UP West
3818,JIO,4G,download,80695,-60.0,UP West
3819,JIO,4G,upload,8565,-60.0,UP West
3820,JIO,4G,upload,8432,-58.0,UP West
3821,JIO,4G,upload,8450,-60.0,UP West
3822,JIO,4G,download,80755,-68.0,Rajasthan
3823,JIO,4G,upload,8796,-68.0,Rajasthan
3824,JIO,4G,download,1,-55.0,Andhra Pradesh
3825,JIO,4G,upload,2041,-55.0,Andhra Pradesh
3826,JIO,4G,download,66787,-64.0,Rajasthan
3827,JIO,4G,upload,5644,-64.0,Rajasthan
3828,AIRTEL,4G,download,8584,-90.0,UP West
3829,AIRTEL,4G,download,2705,-96.0,UP West
3830,AIRTEL,4G,upload,2036,-90.0,UP West
3831,AIRTEL,4G,upload,7785,-97.0,UP West
3832,JIO,4G,download,1929,-73.0,Maharashtra
3833,JIO,4G,upload,573,-73.0,Maharashtra
3834,AIRTEL,4G,download,3297,-107.0,Kerala
3835,AIRTEL,4G,download,7685,-105.0,Kerala
3836,AIRTEL,4G,download,20308,-112.0,Kerala
3837,AIRTEL,4G,upload,1579,-107.0,Kerala
3838,AIRTEL,4G,upload,152,-105.0,Kerala
3839,AIRTEL,4G,upload,2173,-112.0,Kerala
3840,JIO,4G,download,1091,-82.0,UP East
3841,JIO,4G,download,1597,-84.0,UP East
3842,JIO,4G,download,10070,-82.0,UP East
3843,JIO,4G,download,1552,-81.0,UP East
3844,JIO,4G,upload,125,-81.0,UP East
3845,JIO,4G,upload,35,-84.0,UP East
3846,JIO,4G,upload,1747,-81.0,UP East
3847,JIO,4G,upload,105,-82.0,UP East
3848,JIO,4G,download,6784,-68.0,Delhi
3849,JIO,4G,upload,7238,-68.0,Delhi
3850,JIO,4G,download,6661,-67.0,Andhra Pradesh
3851,JIO,4G,upload,5756,-67.0,Andhra Pradesh
3852,JIO,4G,download,685,-73.0,Rajasthan
3853,JIO,4G,download,483,-73.0,Rajasthan
3854,JIO,4G,download,761,-75.0,Rajasthan
3855,JIO,4G,download,2757,-81.0,Rajasthan
3856,JIO,4G,download,3366,-75.0,Rajasthan
3857,AIRTEL,4G,download,3137,-98.0,Maharashtra
3858,AIRTEL,4G,download,513,,Maharashtra
3859,AIRTEL,4G,download,1374,,Maharashtra
3860,AIRTEL,4G,upload,7546,-98.0,Maharashtra
3861,AIRTEL,4G,upload,47,,Maharashtra
3862,AIRTEL,4G,upload,46,,Maharashtra
3863,JIO,4G,upload,6798,-73.0,UP West
3864,JIO,4G,download,495,-93.0,Kerala
3865,JIO,4G,download,23107,-53.0,Kerala
3866,JIO,4G,download,4611,-75.0,Kerala
3867,JIO,4G,download,39527,-53.0,Kerala
3868,JIO,4G,upload,134,-93.0,Kerala
3869,JIO,4G,upload,3127,-59.0,Kerala
3870,JIO,4G,upload,101,-73.0,Kerala
3871,JIO,4G,upload,6887,-61.0,Kerala
3872,JIO,4G,download,80003,-58.0,Gujarat
3873,JIO,4G,upload,8587,-58.0,Gujarat
3874,AIRTEL,4G,download,4809,-63.0,Andhra Pradesh
3875,AIRTEL,4G,upload,16410,-63.0,Andhra Pradesh
3876,JIO,4G,download,39167,-61.0,Rajasthan
3877,JIO,4G,download,20517,-61.0,Rajasthan
3878,JIO,4G,download,39435,-60.0,Rajasthan
3879,JIO,4G,download,37387,-60.0,Rajasthan
3880,JIO,4G,upload,7361,-61.0,Rajasthan
3881,JIO,4G,upload,3336,-61.0,Rajasthan
3882,JIO,4G,upload,5876,-60.0,Rajasthan
3883,JIO,4G,upload,5377,-60.0,Rajasthan
3884,JIO,4G,download,74104,-71.0,Rajasthan
3885,JIO,4G,download,69285,-71.0,Rajasthan
3886,JIO,4G,download,80568,-71.0,Rajasthan
3887,JIO,4G,download,79538,-71.0,Rajasthan
3888,JIO,4G,download,39584,-64.0,Orissa
3889,JIO,4G,upload,6773,-64.0,Orissa
3890,IDEA,4G,download,670,-70.0,Maharashtra
3891,IDEA,4G,download,37927,-84.0,Maharashtra
3892,IDEA,4G,download,43565,-84.0,Maharashtra
3893,IDEA,4G,download,7622,-88.0,Maharashtra
3894,IDEA,4G,download,5584,-109.0,Maharashtra
3895,IDEA,4G,download,5015,-108.0,Maharashtra
3896,IDEA,4G,download,3463,-95.0,Maharashtra
3897,IDEA,4G,download,1749,,Maharashtra
3898,IDEA,4G,download,1360,-91.0,Maharashtra
3899,IDEA,4G,download,4137,-78.0,Maharashtra
3900,JIO,4G,download,998,,Orissa
3901,JIO,4G,upload,1782,,Orissa
3902,AIRTEL,4G,download,15631,-86.0,Punjab
3903,AIRTEL,4G,download,12922,-88.0,Punjab
3904,AIRTEL,4G,download,5333,-90.0,Punjab
3905,AIRTEL,4G,upload,8327,-89.0,Punjab
3906,AIRTEL,4G,upload,9034,-88.0,Punjab
3907,AIRTEL,4G,upload,15383,-90.0,Punjab
3908,JIO,4G,download,57475,-71.0,Rajasthan
3909,JIO,4G,upload,7967,-71.0,Rajasthan
3910,AIRTEL,4G,upload,1264,-112.0,UP West
3911,AIRTEL,4G,upload,3801,-83.0,UP West
3912,AIRTEL,4G,upload,6237,-83.0,UP West
3913,AIRTEL,4G,download,5185,,UP East
3914,AIRTEL,4G,download,7724,,UP East
3915,AIRTEL,4G,download,9045,,UP East
3916,AIRTEL,4G,download,7818,,UP East
3917,AIRTEL,4G,upload,318,,UP East
3918,AIRTEL,4G,upload,297,,UP East
3919,AIRTEL,4G,upload,315,,UP East
3920,AIRTEL,4G,upload,344,,UP East
3921,JIO,4G,download,8412,-67.0,Kerala
3922,JIO,4G,upload,5363,-67.0,Kerala
3923,JIO,4G,download,154,,Jammu & Kashmir
3924,JIO,4G,download,293,,Jammu & Kashmir
3925,JIO,4G,download,9,,Jammu & Kashmir
3926,JIO,4G,download,79655,-66.0,Orissa
3927,JIO,4G,upload,9184,-66.0,Orissa
3928,AIRTEL,4G,download,1327,-110.0,Himachal Pradesh
3929,AIRTEL,4G,download,859,,Himachal Pradesh
3930,AIRTEL,4G,upload,1635,-110.0,Himachal Pradesh
3931,AIRTEL,4G,upload,731,,Himachal Pradesh
3932,AIRTEL,4G,download,879,-83.0,Kerala
3933,AIRTEL,4G,download,4005,-75.0,Kerala
3934,AIRTEL,4G,upload,1658,-79.0,Kerala
3935,AIRTEL,4G,upload,2905,-75.0,Kerala
3936,JIO,4G,download,39526,-63.0,Rajasthan
3937,JIO,4G,upload,6009,-63.0,Rajasthan
3938,JIO,4G,download,42839,,Rajasthan
3939,JIO,4G,download,40377,-74.0,Rajasthan
3940,JIO,4G,download,31271,-66.0,Rajasthan
3941,JIO,4G,download,31934,-70.0,Rajasthan
3942,JIO,4G,download,26133,-72.0,Rajasthan
3943,JIO,4G,upload,7948,,Rajasthan
3944,JIO,4G,upload,8497,,Rajasthan
3945,JIO,4G,upload,23051,-66.0,Rajasthan
3946,JIO,4G,upload,21956,-72.0,Rajasthan
3947,JIO,4G,upload,7975,-70.0,Rajasthan
3948,JIO,4G,download,171,-101.0,Delhi
3949,JIO,4G,download,857,-103.0,Delhi
3950,JIO,4G,download,1151,-107.0,Delhi
3951,JIO,4G,download,1567,-103.0,Delhi
3952,JIO,4G,download,992,-105.0,Delhi
3953,JIO,4G,download,372,-103.0,Delhi
3954,JIO,4G,download,0,-105.0,Delhi
3955,JIO,4G,download,305,-103.0,Delhi
3956,JIO,4G,upload,329,-103.0,Delhi
3957,JIO,4G,upload,1187,-107.0,Delhi
3958,JIO,4G,upload,1228,-105.0,Delhi
3959,JIO,4G,upload,804,-105.0,Delhi
3960,JIO,4G,upload,1632,-107.0,Delhi
3961,JIO,4G,upload,2016,-103.0,Delhi
3962,JIO,4G,upload,579,-105.0,Delhi
3963,JIO,4G,upload,501,-103.0,Delhi
3964,JIO,4G,download,80603,-66.0,Gujarat
3965,JIO,4G,download,80222,-66.0,Gujarat
3966,JIO,4G,upload,9172,-66.0,Gujarat
3967,JIO,4G,upload,8763,-66.0,Gujarat
3968,AIRTEL,4G,download,6887,-53.0,Karnataka
3969,AIRTEL,4G,download,331,-55.0,Karnataka
3970,AIRTEL,4G,download,92,-55.0,Karnataka
3971,AIRTEL,4G,download,1644,-57.0,Karnataka
3972,AIRTEL,4G,upload,2096,-57.0,Karnataka
3973,AIRTEL,4G,upload,2971,-53.0,Karnataka
3974,AIRTEL,4G,upload,3408,-55.0,Karnataka
3975,AIRTEL,4G,upload,3452,-59.0,Karnataka
3976,JIO,4G,download,72647,-61.0,Orissa
3977,JIO,4G,upload,7607,-61.0,Orissa
3978,JIO,4G,download,247,-51.0,UP West
3979,JIO,4G,download,20553,-67.0,UP West
3980,JIO,4G,download,1515,-81.0,UP West
3981,JIO,4G,download,738,-73.0,UP West
3982,JIO,4G,download,918,-71.0,UP West
3983,JIO,4G,upload,1575,-51.0,UP West
3984,JIO,4G,upload,1548,-81.0,UP West
3985,JIO,4G,upload,309,-81.0,UP West
3986,JIO,4G,upload,1603,-71.0,UP West
3987,JIO,4G,upload,1766,-73.0,UP West
3988,JIO,4G,download,4356,-95.0,Haryana
3989,JIO,4G,upload,5785,-95.0,Haryana
3990,JIO,4G,download,6684,-57.0,Rajasthan
3991,JIO,4G,upload,8265,-57.0,Rajasthan
3992,AIRTEL,4G,download,944,-109.0,Andhra Pradesh
3993,AIRTEL,4G,upload,606,-109.0,Andhra Pradesh
3994,JIO,4G,download,9319,-69.0,UP East
3995,JIO,4G,upload,5419,-69.0,UP East
3996,VODAFONE,4G,download,139,,Delhi
3997,VODAFONE,4G,download,22,-73.0,Delhi
3998,JIO,4G,download,14804,-61.0,Delhi
3999,VODAFONE,4G,upload,1020,-73.0,Delhi
